machine_id,timestamp,scenario,engine_rpm,engine_temperature_c,hydraulic_pressure_bar,fuel_consumption_lph,fuel_level_percent,load_percentage,idle_time_minutes,machine_speed_kmh,seatbelt_fastened,operator_present,ambient_temperature_c,humidity_percent,machine_health_score,anomaly_label,refueled
CAT-SIM-EXC-001,2026-01-04 22:59:00,NORMAL,1958.96,81.92,259.4,9.25,52.12,65.89,4.25,0.35,1,1,29.01,64.63,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:00:00,NORMAL,1770.95,81.81,253.7,7.93,52.11,44.72,8.57,7.82,1,1,28.02,74.19,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:01:00,NORMAL,1893.48,82.18,269.7,8.96,52.09,56.32,3.21,0.37,1,1,30.68,60.58,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:02:00,NORMAL,1873.9,80.6,253.8,7.03,52.08,32.53,7.19,5.04,1,1,29.76,50.37,98.24,0,0
CAT-SIM-EXC-001,2026-01-04 23:03:00,NORMAL,1917.4,82.17,268.89,9.78,52.07,67.4,1.91,7.05,1,1,27.78,77.75,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:04:00,NORMAL,1799.31,80.93,243.16,7.48,52.05,38.87,1.45,2.38,1,1,28.77,50.63,99.83,0,0
CAT-SIM-EXC-001,2026-01-04 23:05:00,NORMAL,1903.41,81.56,266.68,9.09,52.03,60.71,7.19,5.04,1,1,29.45,45.71,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:06:00,NORMAL,1988.21,81.34,258.07,9.45,52.0,67.07,3.67,0.88,1,1,28.27,59.39,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:07:00,NORMAL,1866.64,82.4,259.79,8.65,51.98,55.56,6.96,2.95,1,1,28.25,74.99,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:08:00,NORMAL,1851.2,82.52,249.59,8.94,51.96,58.02,0.53,7.9,1,1,29.35,59.0,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:09:00,NORMAL,1811.4,82.08,261.86,8.23,51.93,48.62,3.43,1.96,1,1,27.13,57.86,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:10:00,NORMAL,1865.81,80.86,240.3,7.56,51.91,44.12,0.12,6.63,1,1,29.64,73.32,98.79,0,0
CAT-SIM-EXC-001,2026-01-04 23:11:00,NORMAL,1899.35,81.84,261.65,9.4,51.89,63.22,1.78,6.11,1,1,30.22,76.75,99.67,0,0
CAT-SIM-EXC-001,2026-01-04 23:12:00,NORMAL,1915.79,82.09,276.24,9.44,51.85,64.29,4.08,0.36,1,1,28.62,62.68,99.57,0,0
CAT-SIM-EXC-001,2026-01-04 23:13:00,NORMAL,1890.79,81.88,247.64,8.46,51.83,49.4,3.84,1.98,1,1,27.71,74.07,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:14:00,NORMAL,1853.94,82.08,256.94,8.49,51.8,52.39,5.2,1.71,1,1,28.84,57.47,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:15:00,NORMAL,1743.67,80.54,243.61,6.79,51.76,30.18,1.39,1.28,1,1,29.58,45.97,99.52,0,0
CAT-SIM-EXC-001,2026-01-04 23:16:00,NORMAL,1910.22,81.14,274.85,9.58,51.74,61.77,1.03,2.98,1,1,30.11,49.65,99.85,0,0
CAT-SIM-EXC-001,2026-01-04 23:17:00,NORMAL,1986.94,81.22,267.45,9.83,51.72,65.96,0.1,3.9,1,1,30.51,61.68,99.31,0,0
CAT-SIM-EXC-001,2026-01-04 23:18:00,NORMAL,1885.17,80.86,259.42,8.43,51.7,49.78,0.08,1.49,1,1,29.94,62.89,98.83,0,0
CAT-SIM-EXC-001,2026-01-04 23:19:00,NORMAL,1732.01,79.91,253.46,7.24,51.69,33.71,5.32,2.29,1,1,27.45,77.12,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:20:00,NORMAL,1944.37,80.36,262.74,9.26,51.64,61.23,2.16,1.5,1,1,30.57,78.81,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:21:00,NORMAL,1750.71,79.1,254.93,7.4,51.62,35.35,0.92,5.62,1,1,29.56,75.04,99.79,0,0
CAT-SIM-EXC-001,2026-01-04 23:22:00,NORMAL,1815.11,78.43,252.45,7.38,51.62,35.77,1.39,3.04,1,1,28.84,68.66,99.98,0,0
CAT-SIM-EXC-001,2026-01-04 23:23:00,NORMAL,1949.68,79.66,268.53,9.82,51.58,66.69,1.04,5.4,1,1,29.54,81.29,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:24:00,NORMAL,1941.53,79.99,262.99,9.3,51.55,63.57,0.91,5.36,1,1,29.26,48.41,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:25:00,NORMAL,1803.77,80.58,257.87,8.5,51.53,53.97,2.48,6.78,1,1,29.87,61.63,99.24,0,0
CAT-SIM-EXC-001,2026-01-04 23:26:00,NORMAL,1810.47,79.12,234.31,6.84,51.51,30.27,0.43,1.31,1,1,29.12,70.43,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:27:00,NORMAL,1778.95,79.96,258.1,8.63,51.49,57.48,1.16,6.13,1,1,29.72,56.21,99.26,0,0
CAT-SIM-EXC-001,2026-01-04 23:28:00,NORMAL,1754.12,79.22,241.54,7.2,51.49,30.09,2.14,7.13,1,1,29.19,70.99,98.86,0,0
CAT-SIM-EXC-001,2026-01-04 23:29:00,NORMAL,1761.95,79.09,247.81,7.74,51.48,44.15,1.17,1.36,1,1,29.34,48.86,99.43,0,0
CAT-SIM-EXC-001,2026-01-04 23:30:00,NORMAL,1783.09,78.84,231.66,7.4,51.47,38.57,2.87,5.95,1,1,28.94,55.8,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:31:00,NORMAL,1844.35,79.08,240.21,7.8,51.45,41.09,0.78,1.54,1,1,30.0,74.14,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:32:00,NORMAL,1958.7,79.81,260.67,9.15,51.42,56.38,1.03,6.58,1,1,29.96,62.94,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:33:00,NORMAL,1688.67,79.59,240.75,6.98,51.41,32.91,1.33,1.68,1,1,29.46,57.8,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:34:00,NORMAL,1961.48,80.68,283.72,9.56,51.38,67.08,1.12,3.11,1,1,29.51,51.75,99.3,0,0
CAT-SIM-EXC-001,2026-01-04 23:35:00,NORMAL,1907.24,80.2,255.7,8.6,51.35,49.87,15.53,5.28,1,1,29.7,48.04,98.18,0,0
CAT-SIM-EXC-001,2026-01-04 23:36:00,NORMAL,1881.75,80.82,276.69,9.55,51.31,64.56,8.96,5.47,1,1,30.35,50.89,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:37:00,NORMAL,1775.42,79.99,252.05,7.73,51.27,38.1,2.84,0.58,1,1,29.5,65.15,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:38:00,NORMAL,1837.84,80.48,251.49,9.06,51.23,62.32,0.03,2.3,1,1,29.53,68.81,99.34,0,0
CAT-SIM-EXC-001,2026-01-04 23:39:00,NORMAL,1873.39,79.31,244.41,7.83,51.21,42.88,1.83,5.11,1,1,29.75,84.39,99.94,0,0
CAT-SIM-EXC-001,2026-01-04 23:40:00,NORMAL,1837.54,79.63,255.77,8.44,51.2,45.93,2.16,1.74,1,1,29.62,60.42,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:41:00,NORMAL,1874.17,79.25,258.42,8.76,51.18,54.87,2.53,0.1,1,1,30.31,75.56,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:42:00,NORMAL,1809.6,78.93,256.09,7.84,51.14,42.14,19.44,3.05,1,1,29.15,70.87,96.42,0,0
CAT-SIM-EXC-001,2026-01-04 23:43:00,NORMAL,1860.65,78.55,243.51,7.63,51.13,38.56,7.01,4.1,1,1,30.07,50.05,99.44,0,0
CAT-SIM-EXC-001,2026-01-04 23:44:00,NORMAL,1974.66,78.72,255.94,8.84,51.1,56.15,3.07,7.14,1,1,29.95,58.03,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:45:00,NORMAL,1869.57,79.73,279.84,9.78,51.07,67.39,8.02,3.53,1,1,29.69,71.47,98.86,0,0
CAT-SIM-EXC-001,2026-01-04 23:46:00,NORMAL,1819.55,79.96,246.91,8.2,51.05,50.68,4.54,6.17,1,1,30.59,82.22,99.2,0,0
CAT-SIM-EXC-001,2026-01-04 23:47:00,NORMAL,1776.67,79.35,247.88,7.12,51.03,32.59,1.03,7.17,1,1,28.87,71.51,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:48:00,NORMAL,1834.15,79.12,251.72,7.92,51.01,42.91,1.35,6.07,1,1,30.11,48.83,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:49:00,NORMAL,1938.77,79.51,260.9,8.71,51.0,56.22,0.83,4.7,1,1,29.17,78.82,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:50:00,NORMAL,1854.84,79.17,247.58,7.68,50.98,40.92,2.77,6.94,1,1,30.19,54.01,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:51:00,NORMAL,2031.96,80.12,268.55,9.6,50.96,66.77,0.23,7.77,1,1,29.48,82.67,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:52:00,NORMAL,1864.17,79.71,266.78,9.23,50.95,63.68,0.87,3.72,1,1,30.25,73.66,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:53:00,NORMAL,1937.68,80.02,230.05,8.81,50.93,57.42,6.53,5.1,1,1,29.62,49.81,98.92,0,0
CAT-SIM-EXC-001,2026-01-04 23:54:00,NORMAL,1928.47,80.61,258.38,9.6,50.9,62.98,2.99,6.98,1,1,29.01,51.42,98.54,0,0
CAT-SIM-EXC-001,2026-01-04 23:55:00,NORMAL,1967.2,80.99,272.11,9.62,50.85,65.34,0.54,3.16,1,1,30.16,53.87,98.37,0,0
CAT-SIM-EXC-001,2026-01-04 23:56:00,NORMAL,1910.32,81.49,258.34,8.86,50.82,54.49,6.39,2.3,1,1,30.88,66.88,98.35,0,0
CAT-SIM-EXC-001,2026-01-04 23:57:00,NORMAL,1836.06,80.67,242.74,7.82,50.81,43.06,0.22,5.8,1,1,30.38,83.85,98.79,0,0
CAT-SIM-EXC-001,2026-01-04 23:58:00,NORMAL,1854.13,81.26,239.86,9.41,50.77,67.1,0.95,3.04,1,1,30.07,60.13,100.0,0,0
CAT-SIM-EXC-001,2026-01-04 23:59:00,NORMAL,1906.13,81.27,265.27,8.44,50.75,53.74,4.55,3.5,1,1,30.8,63.07,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:00:00,NORMAL,1710.11,79.9,244.83,6.66,50.72,30.85,1.56,0.36,1,1,29.53,70.79,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:01:00,NORMAL,1759.22,80.22,245.93,6.85,50.67,33.75,2.24,1.32,1,1,30.96,58.71,99.65,0,0
CAT-SIM-EXC-001,2026-01-05 00:02:00,NORMAL,1834.47,80.06,243.6,8.03,50.64,45.76,8.02,0.94,1,1,29.35,72.07,99.1,0,0
CAT-SIM-EXC-001,2026-01-05 00:03:00,NORMAL,1690.59,79.33,238.57,7.03,50.62,31.31,4.87,4.44,1,1,31.16,47.96,98.25,0,0
CAT-SIM-EXC-001,2026-01-05 00:04:00,NORMAL,1906.35,80.3,267.41,9.75,50.6,64.89,1.26,5.96,1,1,30.4,53.19,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:05:00,NORMAL,1885.4,81.36,254.63,9.31,50.59,65.02,1.01,7.23,1,1,28.15,80.75,99.24,0,0
CAT-SIM-EXC-001,2026-01-05 00:06:00,NORMAL,1743.84,81.25,249.13,7.51,50.57,39.29,2.87,2.44,1,1,31.27,45.09,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:07:00,NORMAL,1799.0,80.75,256.27,8.71,50.55,52.9,2.36,0.87,1,1,29.82,58.87,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:08:00,NORMAL,1984.71,81.46,268.89,9.63,50.53,64.91,5.64,7.37,1,1,30.37,47.81,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:09:00,NORMAL,1921.94,82.06,248.23,8.61,50.5,52.89,2.36,0.13,1,1,29.03,62.14,99.1,0,0
CAT-SIM-EXC-001,2026-01-05 00:10:00,NORMAL,1752.96,81.24,246.58,7.11,50.47,35.63,5.53,1.44,1,1,29.64,60.56,99.39,0,0
CAT-SIM-EXC-001,2026-01-05 00:11:00,NORMAL,1849.6,81.18,255.31,8.28,50.46,50.2,1.6,5.44,1,1,30.46,82.01,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:12:00,NORMAL,1898.83,80.63,257.97,8.94,50.44,54.97,0.85,2.68,1,1,29.64,71.75,99.02,0,0
CAT-SIM-EXC-001,2026-01-05 00:13:00,NORMAL,1821.54,80.6,250.73,7.94,50.4,41.98,1.81,1.97,1,1,32.03,60.3,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:14:00,NORMAL,1816.48,80.22,265.98,8.42,50.37,51.15,1.64,0.75,1,1,29.44,70.51,99.33,0,0
CAT-SIM-EXC-001,2026-01-05 00:15:00,NORMAL,2025.55,80.76,265.89,9.94,50.34,68.18,1.27,6.54,1,1,29.92,60.12,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:16:00,NORMAL,1787.48,80.72,264.97,8.74,50.32,54.18,6.73,0.8,1,1,30.02,64.01,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:17:00,NORMAL,1814.28,80.3,254.43,7.11,50.29,34.21,0.19,7.33,1,1,30.42,45.89,99.24,0,0
CAT-SIM-EXC-001,2026-01-05 00:18:00,NORMAL,1744.99,80.11,254.88,7.81,50.27,46.31,0.44,7.0,1,1,30.34,61.76,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:19:00,NORMAL,1842.83,79.32,250.87,8.12,50.24,44.49,1.61,0.56,1,1,30.21,71.71,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:20:00,NORMAL,1821.38,79.11,245.34,7.72,50.22,43.94,4.83,3.74,1,1,31.01,76.78,98.02,0,0
CAT-SIM-EXC-001,2026-01-05 00:21:00,NORMAL,1754.71,78.11,243.6,7.2,50.19,34.51,0.44,4.09,1,1,31.03,74.27,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:22:00,NORMAL,1934.37,78.87,260.51,8.63,50.15,54.68,1.08,5.72,1,1,31.71,77.38,98.95,0,0
CAT-SIM-EXC-001,2026-01-05 00:23:00,NORMAL,1894.71,79.0,256.37,8.19,50.12,44.5,5.37,0.33,1,1,29.62,82.68,99.34,0,0
CAT-SIM-EXC-001,2026-01-05 00:24:00,NORMAL,1760.05,79.13,239.15,7.46,50.09,38.81,3.79,2.6,1,1,29.49,50.7,99.88,0,0
CAT-SIM-EXC-001,2026-01-05 00:25:00,NORMAL,1892.25,79.45,258.7,8.75,50.08,55.26,2.51,6.0,1,1,29.77,73.67,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:26:00,NORMAL,1819.0,79.35,251.74,8.8,50.07,51.56,4.82,7.48,1,1,31.47,59.38,99.38,0,0
CAT-SIM-EXC-001,2026-01-05 00:27:00,NORMAL,1744.63,79.14,238.78,7.15,50.04,33.48,2.19,2.97,1,1,29.79,75.34,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:28:00,NORMAL,1789.31,78.51,260.65,7.71,50.01,40.26,0.85,3.22,1,1,32.16,63.76,97.65,0,0
CAT-SIM-EXC-001,2026-01-05 00:29:00,NORMAL,1719.6,78.13,246.38,6.95,49.99,30.79,2.21,6.67,1,1,31.02,81.66,99.97,0,0
CAT-SIM-EXC-001,2026-01-05 00:30:00,NORMAL,1958.33,79.41,264.94,9.49,49.97,64.44,0.26,4.65,1,1,30.62,84.33,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:31:00,NORMAL,1912.67,80.38,256.66,9.45,49.95,62.73,2.31,4.6,1,1,30.33,84.06,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:32:00,NORMAL,1814.17,79.93,254.55,7.57,49.93,42.37,3.16,5.13,1,1,31.01,70.45,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:33:00,NORMAL,1876.17,80.35,271.43,8.13,49.91,49.53,4.93,3.77,1,1,31.55,79.95,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:34:00,NORMAL,1909.2,81.07,260.99,9.37,49.89,63.23,0.32,0.3,1,1,31.1,54.76,99.92,0,0
CAT-SIM-EXC-001,2026-01-05 00:35:00,NORMAL,1854.77,80.65,244.54,8.27,49.87,48.21,4.57,0.64,1,1,31.09,53.48,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:36:00,NORMAL,1873.37,81.32,281.69,9.46,49.86,65.72,0.24,6.12,1,1,31.46,47.51,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:37:00,NORMAL,1889.56,82.17,260.45,9.07,49.84,61.98,4.23,5.87,1,1,31.05,51.36,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:38:00,NORMAL,1749.12,80.69,237.85,7.45,49.83,33.87,4.41,5.64,1,1,31.79,68.25,97.18,0,0
CAT-SIM-EXC-001,2026-01-05 00:39:00,NORMAL,1902.52,81.85,252.62,9.44,49.78,63.6,2.47,4.85,1,1,31.14,74.86,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:40:00,NORMAL,1828.77,80.69,242.8,8.02,49.76,46.04,1.04,3.48,1,1,32.37,69.64,99.84,0,0
CAT-SIM-EXC-001,2026-01-05 00:41:00,NORMAL,1913.7,81.32,252.16,9.28,49.72,65.35,0.39,7.56,1,1,31.75,57.73,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:42:00,NORMAL,1754.48,79.9,254.78,7.61,49.69,41.24,10.0,2.33,1,1,29.65,56.43,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:43:00,NORMAL,1916.93,80.48,242.78,8.63,49.68,50.07,3.95,7.25,1,1,28.9,76.04,99.84,0,0
CAT-SIM-EXC-001,2026-01-05 00:44:00,NORMAL,1776.06,78.56,235.88,7.09,49.64,30.6,2.32,6.09,1,1,29.51,78.4,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:45:00,NORMAL,1867.55,78.78,255.43,8.42,49.62,53.28,3.45,0.25,1,1,30.83,77.97,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:46:00,NORMAL,1855.11,78.49,261.2,8.8,49.62,56.43,0.6,4.08,1,1,29.99,74.48,99.72,0,0
CAT-SIM-EXC-001,2026-01-05 00:47:00,NORMAL,1890.37,79.67,261.65,8.95,49.59,55.46,1.06,4.52,1,1,30.72,68.15,99.97,0,0
CAT-SIM-EXC-001,2026-01-05 00:48:00,NORMAL,2016.08,80.05,268.02,9.36,49.57,64.15,0.95,4.38,1,1,31.64,82.02,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:49:00,NORMAL,1898.42,80.05,258.27,8.48,49.54,50.11,3.97,3.16,1,1,30.97,65.5,99.47,0,0
CAT-SIM-EXC-001,2026-01-05 00:50:00,NORMAL,1986.79,80.57,266.14,9.64,49.5,68.24,0.19,3.91,1,1,30.18,51.42,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:51:00,NORMAL,1919.07,81.3,266.49,9.13,49.47,61.22,0.05,6.8,1,1,30.81,76.2,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:52:00,NORMAL,1941.85,82.57,269.74,9.82,49.45,69.26,0.36,2.13,1,1,30.6,52.15,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:53:00,NORMAL,1804.24,81.99,239.93,7.18,49.43,36.06,2.16,5.39,1,1,29.64,51.29,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:54:00,NORMAL,1764.29,80.08,270.53,7.25,49.39,37.38,0.64,2.93,1,1,30.27,58.38,99.13,0,0
CAT-SIM-EXC-001,2026-01-05 00:55:00,NORMAL,1816.58,80.47,248.6,9.15,49.36,58.64,0.01,2.23,1,1,31.34,68.24,98.32,0,0
CAT-SIM-EXC-001,2026-01-05 00:56:00,NORMAL,1753.58,79.82,232.68,7.31,49.33,34.31,2.99,0.37,1,1,29.63,70.75,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:57:00,NORMAL,1776.94,79.94,245.2,8.16,49.31,49.18,1.65,2.27,1,1,31.96,63.3,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 00:58:00,NORMAL,1904.98,79.71,254.44,8.17,49.28,47.73,2.79,0.75,1,1,30.23,70.25,99.89,0,0
CAT-SIM-EXC-001,2026-01-05 00:59:00,NORMAL,1946.02,81.12,261.36,9.76,49.25,69.58,4.72,3.86,1,1,31.0,46.55,99.34,0,0
CAT-SIM-EXC-001,2026-01-05 01:00:00,NORMAL,1900.05,82.12,258.59,9.34,49.22,64.17,1.67,1.93,1,1,31.99,65.65,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:01:00,NORMAL,1835.99,82.0,262.52,8.87,49.19,54.94,0.12,0.22,1,1,31.66,75.9,99.5,0,0
CAT-SIM-EXC-001,2026-01-05 01:02:00,NORMAL,1898.21,81.56,260.15,8.8,49.19,55.34,0.2,3.63,1,1,31.09,67.42,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:03:00,NORMAL,1893.1,81.2,241.83,7.99,49.17,45.31,2.67,3.98,1,1,30.27,49.86,99.88,0,0
CAT-SIM-EXC-001,2026-01-05 01:04:00,NORMAL,1825.54,81.75,249.73,8.9,49.15,54.32,0.98,7.61,1,1,31.25,73.33,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:05:00,NORMAL,1829.52,80.85,243.66,7.96,49.12,43.34,2.15,2.39,1,1,31.58,67.85,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:06:00,NORMAL,1713.37,79.74,237.82,6.85,49.1,31.58,4.39,4.71,1,1,31.51,80.45,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:07:00,NORMAL,1912.9,80.45,265.3,9.24,49.06,60.04,0.21,3.88,1,1,31.75,60.1,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:08:00,NORMAL,1772.89,79.69,251.57,7.14,49.05,34.52,0.03,5.62,1,1,31.18,46.82,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:09:00,NORMAL,1896.33,81.25,261.44,9.74,49.03,65.96,9.25,2.9,1,1,30.82,81.23,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:10:00,NORMAL,1730.19,80.7,245.04,7.47,49.0,37.13,7.44,3.87,1,1,32.4,46.08,99.36,0,0
CAT-SIM-EXC-001,2026-01-05 01:11:00,NORMAL,1872.89,81.31,261.64,8.76,48.97,54.56,0.75,1.54,1,1,30.63,84.26,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:12:00,NORMAL,1806.58,80.92,259.0,7.91,48.94,43.5,0.87,0.6,1,1,32.49,73.44,99.39,0,0
CAT-SIM-EXC-001,2026-01-05 01:13:00,NORMAL,1946.48,81.99,260.68,9.89,48.93,69.47,8.25,4.34,1,1,31.93,49.69,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:14:00,NORMAL,1837.6,81.5,241.89,8.15,48.91,48.1,1.37,1.63,1,1,31.68,70.24,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:15:00,NORMAL,1939.43,81.53,260.56,9.15,48.87,62.94,4.95,7.28,1,1,31.76,56.16,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:16:00,NORMAL,1899.32,81.29,273.56,8.91,48.86,57.9,2.62,7.87,1,1,32.54,51.75,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:17:00,NORMAL,1931.48,81.3,263.15,9.35,48.84,63.19,1.34,2.03,1,1,31.17,47.93,97.83,0,0
CAT-SIM-EXC-001,2026-01-05 01:18:00,NORMAL,1853.11,81.5,246.07,8.78,48.82,55.2,1.34,5.18,1,1,32.45,63.17,98.86,0,0
CAT-SIM-EXC-001,2026-01-05 01:19:00,NORMAL,1762.03,81.0,246.82,7.13,48.79,33.0,0.11,1.42,1,1,32.49,83.94,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:20:00,NORMAL,1821.5,80.47,245.23,8.57,48.77,51.04,17.61,4.96,1,1,32.6,61.83,97.06,0,0
CAT-SIM-EXC-001,2026-01-05 01:21:00,NORMAL,1860.21,80.25,255.84,8.36,48.74,45.77,10.6,4.95,1,1,30.74,72.81,99.64,0,0
CAT-SIM-EXC-001,2026-01-05 01:22:00,NORMAL,1835.56,79.35,243.53,7.79,48.72,42.71,0.35,7.4,1,1,31.6,78.79,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:23:00,NORMAL,1928.0,79.83,261.82,9.63,48.69,68.0,3.12,3.82,1,1,32.24,48.57,98.75,0,0
CAT-SIM-EXC-001,2026-01-05 01:24:00,NORMAL,1718.31,79.69,236.71,7.22,48.67,35.56,12.45,5.06,1,1,31.45,60.64,98.17,0,0
CAT-SIM-EXC-001,2026-01-05 01:25:00,NORMAL,1862.24,79.98,261.01,8.56,48.64,53.08,2.37,0.96,1,1,31.82,70.16,99.45,0,0
CAT-SIM-EXC-001,2026-01-05 01:26:00,NORMAL,1865.16,79.05,247.75,7.8,48.6,41.11,3.74,3.64,1,1,32.36,84.95,98.84,0,0
CAT-SIM-EXC-001,2026-01-05 01:27:00,NORMAL,1947.34,80.02,254.71,9.1,48.59,63.08,1.61,5.83,1,1,33.44,47.91,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:28:00,NORMAL,1843.75,80.07,245.76,8.35,48.56,50.4,1.68,4.52,1,1,30.78,51.92,99.79,0,0
CAT-SIM-EXC-001,2026-01-05 01:29:00,NORMAL,1839.16,81.38,256.57,9.19,48.53,61.03,7.52,4.35,1,1,31.92,83.66,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:30:00,NORMAL,1827.36,80.58,241.43,7.26,48.53,37.17,5.3,7.58,1,1,33.86,47.04,99.61,0,0
CAT-SIM-EXC-001,2026-01-05 01:31:00,NORMAL,1769.11,79.43,229.12,7.08,48.51,33.04,2.55,1.64,1,1,29.64,50.59,99.54,0,0
CAT-SIM-EXC-001,2026-01-05 01:32:00,NORMAL,1851.84,79.35,247.18,8.18,48.5,47.27,2.02,6.48,1,1,32.05,74.58,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:33:00,NORMAL,1856.18,79.77,264.81,9.16,48.47,64.27,0.5,5.7,1,1,33.06,56.04,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:34:00,NORMAL,1782.29,79.34,245.63,7.53,48.45,37.6,3.88,2.42,1,1,30.67,65.17,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:35:00,NORMAL,1824.97,79.15,252.75,7.82,48.43,45.32,1.38,0.15,1,1,32.44,84.56,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:36:00,NORMAL,1753.29,78.95,255.0,7.48,48.43,37.51,1.54,1.92,1,1,31.53,81.1,99.93,0,0
CAT-SIM-EXC-001,2026-01-05 01:37:00,NORMAL,1912.55,80.34,278.51,9.24,48.41,61.69,0.77,1.5,1,1,31.8,77.52,99.8,0,0
CAT-SIM-EXC-001,2026-01-05 01:38:00,NORMAL,1716.99,79.41,240.29,6.86,48.39,33.04,0.13,0.36,1,1,31.75,76.91,100.0,0,0
CAT-SIM-EXC-001,2026-01-05 01:39:00,NORMAL,1826.62,78.76,255.54,7.48,48.36,36.36,6.06,6.4,1,1,32.3,69.72,98.91,0,0
